Felis silvestris
Felovia vae
Feresa attenuata
Feroculus feroculus
Fossa fossana
Fukomys amatus
Fukomys bocagei
Fukomys choma
Fukomys damarensis
Fukomys darlingi
Fukomys hanangensis
Fukomys livingstoni
Fukomys mechowii
Fukomys micklemi
Fukomys whytei
Fukomys zechi
Funambulus palmarum
Funambulus pennantii
Galago alleni
Galago gabonensis
Galago granti
Galago matschiei
Galago moholi
Galago senegalensis
Galagoides cocos
Galagoides demidoff
Galagoides orinus
Galagoides rondoensis
Galagoides thomasi
Galagoides zanzibaricus
Galea musteloides
Galea spixii
Galemys pyrenaicus
Galenomys garleppi
Galeopterus variegatus
Galerella nigrata
Galerella pulverulenta
Galerella sanguinea
Galictis cuja
Galictis vittata
Galidia elegans
Galidictis fasciata
Gardnerycteris crenulatum
Gardnerycteris keenani
Gardnerycteris koepckeae
Gazella arabica
Gazella bennettii
Gazella cuvieri
Gazella dorcas
Gazella erlangeri
Gazella gazella
Gazella leptoceros
Gazella saudiya
Gazella spekei
Gazella subgutturosa
Genetta abyssinica
Genetta angolensis
Genetta bourloni
Genetta genetta
Genetta johnstoni
Genetta maculata
Genetta pardina
Genetta poensis
Genetta servalina
Genetta thierryi
Genetta tigrina
Genetta victoriae
Geocapromys brownii
Geocapromys ingrahami
Geocapromys thoracatus
Geomys arenarius
Geomys attwateri
Geomys breviceps
Geomys bursarius
Geomys jugossicularis
Geomys knoxjonesi
Geomys personatus
Geomys pinetis
Geomys streckeri
Geomys texensis
Geomys tropicalis
Georychus capensis
Geoxus lafkenche
Geoxus valdivianus
Gerbilliscus afra
Gerbilliscus brantsii
Gerbilliscus gambianus
Gerbilliscus guineae
Gerbilliscus kempi
Gerbilliscus leucogaster
Gerbilliscus nigricaudus
Gerbilliscus phillipsi
Gerbilliscus robustus
Gerbilliscus validus
Gerbilliscus vicinus
Gerbillurus paeba
Gerbillurus setzeri
Gerbillurus tytonis
Gerbillurus vallinus
Gerbillus amoenus
Gerbillus andersoni
Gerbillus cheesmani
Gerbillus floweri
Gerbillus gerbillus
Gerbillus henleyi
Gerbillus hesperinus
Gerbillus hoogstrali
Gerbillus latastei
Gerbillus nancillus
Gerbillus nanus
Gerbillus nigeriae
Gerbillus occiduus
Gerbillus perpallidus
Gerbillus poecilops
Gerbillus pyramidum
Gerbillus tarabuli
Giraffa camelopardalis
Giraffa giraffa
Giraffa reticulata
Giraffa tippelskirchi
Glaucomys sabrinus
Glaucomys volans
Glauconycteris alboguttata
Glauconycteris argentata
Glauconycteris atra
Glauconycteris beatrix
Glauconycteris curryae
Glauconycteris egeria
Glauconycteris humeralis
Glauconycteris poensis
Glauconycteris superba
Glauconycteris variegata
Glironia venusta
Glirulus japonicus
Glis glis
Glischropus aquilus
Glischropus bucephalus
Glischropus tylopus
Globicephala macrorhynchus
Globicephala melas
Glossophaga commissarisi
Glossophaga leachii
Glossophaga longirostris
Glossophaga morenoi
Glossophaga soricina
Glyphonycteris daviesi
Glyphonycteris sylvestris
Golunda ellioti
Gorilla beringei
Gorilla gorilla
Gracilinanus aceramarcae
Gracilinanus agilis
Gracilinanus emiliae
Gracilinanus marica
Gracilinanus microtarsus
Gracilinanus peruanus
Grammomys gazellae
Grammomys ibeanus
Grammomys macmillani
Grammomys poensis
Grammomys surdaster
Grampus griseus
Graomys centralis
Graomys chacoensis
Graomys domorum
Graomys griseoflavus
Graphiurus kelleni
Graphiurus murinus
Gulo gulo
Gymnuromys roberti
Habromys chinanteco
Habromys delicatulus
Habromys ixtlani
Habromys lepturus
Habromys lophurus
Habromys simulatus
Halichoerus grypus
Halmaheramys bokimekot
Halmaheramys wallacei
Handleyomys alfaroi
Handleyomys chapmani
Handleyomys fuscatus
Handleyomys guerrerensis
Handleyomys intectus
Handleyomys melanotis
Handleyomys rhabdops
Handleyomys rostratus
Handleyomys saturatior
Hapalemur aureus
Hapalemur griseus
Hapalomys delacouri
Haplonycteris fischeri
Haringtonhippus francisci
Harpiocephalus harpia
Harpiocephalus mordax
Harpiola isodon
Harpyionycteris celebensis
Harpyionycteris whiteheadi
Heimyscus fumosus
Helarctos malayanus
Heliophobius argenteocinereus
Heliophobius emini
Heliosciurus rufobrachium
Helogale hirtula
Helogale parvula
Hemiechinus auritus
Hemigalus derbyanus
Hemitragus hylocrius
Hemitragus jemlahicus
Herpestes brachyurus
Herpestes fuscus
Herpestes ichneumon
Herpestes naso
Herpestes semitorquatus
Herpestes smithii
Herpestes urva
Herpestes vitticollis
Hesperoptenus blanfordi
Hesperoptenus tickelli
Hesperoptenus tomesi
Heterocephalus glaber
Heterohyrax brucei
Heteromys anomalus
Heteromys australis
Heteromys desmarestianus
Heteromys gaumeri
Heteromys goldmani
Heteromys nelsoni
Heteromys nubicolens
Heteromys oresterus
Hexaprotodon liberiensis
Hippidion principale
Hippidion saldiasi
Hippocamelus antisensis
Hippocamelus bisulcus
Hippopotamus amphibius
Hipposideros abae
Hipposideros alongensis
Hipposideros armiger
Hipposideros ater
Hipposideros beatus
Hipposideros bicolor
Hipposideros caffer
Hipposideros calcaratus
Hipposideros cervinus
Hipposideros cineraceus
Hipposideros commersoni
Hipposideros coxi
Hipposideros cyclops
Hipposideros diadema
Hipposideros durgadasi
Hipposideros dyacorum
Hipposideros fuliginosus
Hipposideros fulvus
Hipposideros galeritus
Hipposideros gigas
Hipposideros griffini
Hipposideros halophyllus
Hipposideros hypophyllus
Hipposideros jonesi
Hipposideros khaokhouayensis
Hipposideros lamottei
Hipposideros lankadiva
Hipposideros larvatus
Hipposideros lylei
Hipposideros marisae
Hipposideros pomona
Hipposideros pratti
Hipposideros ridleyi
Hipposideros rotalis
Hipposideros ruber
Hipposideros speoris
Hipposideros terasensis
Hipposideros turpis
Hipposideros vittatus
Hippotragus equinus
Hippotragus leucophaeus
Hippotragus niger
Hodomys alleni
Holochilus brasiliensis
Holochilus chacarius
Holochilus sciureus
Holochilus vulpinus
Homo heidelbergensis
Homotherium latidens
Homotherium serum
Hoolock hoolock
Hoolock leuconedys
Hoolock tianxing
Hoplomys gymnurus
Hsunycteris cadenai
Hsunycteris dashe
Hsunycteris pattoni
Hsunycteris thomasi
Hyaena hyaena
Hybomys badius
Hybomys eisentrauti
Hybomys lunaris
Hybomys planifrons
Hybomys rufocanus
Hybomys trivirgatus
Hybomys univittatus
Hydrictis maculicollis
Hydrodamalis gigas
Hydromys chrysogaster
Hydropotes inermis
Hydrurga leptonyx
Hyemoschus aquaticus
Hyladelphys kalinowskii
Hylaeamys acritus
Hylaeamys laticeps
Hylaeamys megacephalus
Hylaeamys perenensis
Hylaeamys yunganus
Hylobates agilis
Hylobates albibarbis
Hylobates klossii
Hylobates lar
Hylobates moloch
Hylobates muelleri
Hylobates pileatus
Hylochoerus meinertzhageni
Hylomys megalotis
Hylomys parvus
Hylomys suillus
Hylomyscus aeta
Hylomyscus alleni
Hylomyscus anselli
Hylomyscus arcimontensis
Hylomyscus baeri
Hylomyscus denniae
Hylomyscus endorobae
Hylomyscus grandis
Hylomyscus kaimosae
Hylomyscus pamfi
Hylomyscus parvus
Hylomyscus simus
Hylomyscus stella
Hylomyscus walterverheyeni
Hylopetes alboniger
Hylopetes lepidus
Hylopetes nigripes
Hylopetes phayrei
Hylopetes spadiceus
Hyomys goliath
Hyorhinomys stuempkei
Hyosciurus heinrichi
Hyosciurus ileile
Hyperacrius fertilis
Hyperoodon ampullatus
Hyperoodon planifrons
Hypogeomys antimena
Hypsignathus monstrosus
Hypsiprymnodon moschatus
Hypsugo alaschanicus
Hypsugo anchietae
Hypsugo arabicus
Hypsugo ariel
Hypsugo bemainty
Hypsugo cadornae
Hypsugo dolichodon
Hypsugo macrotis
Hypsugo petersi
Hypsugo pulveratus
Hypsugo savii
Hystrix africaeaustralis
Hystrix brachyura
Hystrix crassispinis
Hystrix cristata
Hystrix indica
Ia io
Ichneumia albicauda
Ictidomys mexicanus
Ictidomys parvidens
Ictidomys tridecemlineatus
Ictonyx libyca
Ictonyx striatus
Idionycteris phyllotis
Idiurus macrotis
Indopacetus pacificus
Indri indri
Inia araguaiaensis
Inia boliviensis
Inia geoffrensis
Irenomys tarsalis
Isoodon auratus
Isoodon macrourus
Isoodon obesulus
Isothrix barbarabrownae
Isothrix bistriata
Isothrix negrensis
Isothrix orinoci
Isothrix pagurus
Isothrix sinnamariensis
Isthmomys pirrensis
Jaculus blanfordi
Jaculus deserti
Jaculus jaculus
Jaculus orientalis
Juliomys ossitenuis
Juliomys pictipes
Juscelinomys huanchacae
Kadarsanomys sodyi
Kannabateomys amblyonyx
Kerivoula furva
Kerivoula hardwickii
Kerivoula intermedia
Kerivoula kachinensis
Kerivoula lanosa
Kerivoula lenis
Kerivoula minuta
Kerivoula papillosa
Kerivoula pellucida
Kerivoula picta
Kerivoula titania
Kerivoula whiteheadi
Kerodon acrobata
Kerodon rupestris
Kobus ellipsiprymnus
Kobus kob
Kobus leche
Kobus megaceros
Kobus vardonii
Kogia breviceps
Kogia sima
Kunsia tomentosus
Laephotis botswanae
Laephotis namibensis
Laephotis wintoni
Lagenodelphis hosei
Lagenorhynchus acutus
Lagenorhynchus albirostris
Lagenorhynchus australis
Lagenorhynchus cruciger
Lagenorhynchus obliquidens
Lagenorhynchus obscurus
Lagidium peruanum
Lagidium viscacia
Lagorchestes conspicillatus
Lagorchestes hirsutus
Lagostrophus fasciatus
Lagothrix lagotricha
Lagothrix poeppigii
Lagurus lagurus
Lama glama
Lama guanicoe
Lariscus insignis
Lasionycteris noctivagans
Lasiopodomys brandtii
Lasiopodomys gregalis
Lasiopodomys mandarinus
Lasiorhinus krefftii
Lasiorhinus latifrons
Lasiurus atratus
Lasiurus blossevillii
Lasiurus borealis
Lasiurus pfeifferi
Lasiurus seminolus
Lasiurus varius
Latidens salimalii
Leggadina forresti
Leggadina lakedownensis
Leiuromys occasius
Lemmiscus curtatus
Lemmus lemmus
Lemmus sibiricus
Lemmus trimucronatus
Lemniscomys barbarus
Lemniscomys bellieri
Lemniscomys macculus
Lemniscomys rosalia
Lemniscomys striatus
Lemniscomys zebra
Lemur catta
Lenothrix canus
Lenoxus apicalis
Leontocebus cruzlimai
Leontocebus fuscicollis
Leontocebus nigricollis
Leontocebus tripartitus
Leontopithecus chrysomelas
Leontopithecus chrysopygus
Leontopithecus rosalia
Leopardus colocolo
Leopardus geoffroyi
Leopardus guigna
Leopardus jacobita
Leopardus pardalis
Leopardus tigrinus
Leopardus wiedii
Leopoldamys edwardsi
Leopoldamys milleti
Leopoldamys neilli
Leopoldamys revertens
Leopoldamys sabanus
Lepilemur aeeclis
Lepilemur ahmansonorum
Lepilemur ankaranensis
Lepilemur betsileo
Lepilemur dorsalis
Lepilemur edwardsi
Lepilemur fleuretae
Lepilemur grewcockorum
Lepilemur hollandorum
Lepilemur hubbardorum
Lepilemur jamesorum
Lepilemur leucopus
Lepilemur manasamody
Lepilemur microdon
Lepilemur milanoii
Lepilemur mittermeieri
Lepilemur mustelinus
Lepilemur otto
Lepilemur petteri
Lepilemur randrianasoloi
Lepilemur ruficaudatus
Lepilemur sahamalazensis
Lepilemur scottorum
Lepilemur seali
Lepilemur septentrionalis
Lepilemur tymerlachsoni
Lepilemur wrightae
Leporillus conditor
Leptailurus serval
Leptomys elegans
Leptonychotes weddellii
Leptonycteris curasoae
Leptonycteris nivalis
Leptonycteris yerbabuenae
Lepus alleni
Lepus americanus
Lepus arcticus
Lepus brachyurus
Lepus californicus
Lepus callotis
Lepus capensis
Lepus castroviejoi
Lepus comus
Lepus coreanus
Lepus corsicanus
Lepus europaeus
Lepus flavigularis
Lepus granatensis
Lepus hainanus
Lepus insularis
Lepus mandshuricus
Lepus microtis
Lepus oiostolus
Lepus othus
Lepus peguensis
Lepus saxatilis
Lepus sinensis
Lepus tibetanus
Lepus timidus
Lepus tolai
Lepus townsendii
Lepus yarkandensis
Lestodelphys halli
Lestoros inca
Liberiictis kuhni
Limnomys bryophilus
Limnomys sibuanus
Liomys adspersus
Liomys irroratus
Liomys pictus
Liomys salvini
Liomys spectabilis
Lionycteris spurrelli
Lissodelphis borealis
Lissodelphis peronii
Litocranius walleri
Lobodon carcinophaga
Lonchophylla chocoana
Lonchophylla concava
Lonchophylla handleyi
Lonchophylla hesperia
Lonchophylla mordax
Lonchophylla orienticollina
Lonchophylla robusta
Lonchorhina aurita
Lonchothrix emiliae
Lontra canadensis
Lontra felina
Lontra longicaudis
Lontra provocax
Lophiomys imhausi
Lophocebus albigena
Lophocebus aterrimus
Lophostoma brasiliense
Lophostoma carrikeri
Lophostoma evotis
Lophostoma schulzi
Lophostoma silvicolum
Lophuromys aquilus
Lophuromys brevicaudus
Lophuromys chrysopus
Lophuromys flavopunctatus
Lophuromys kilonzoi
Lophuromys laticeps
Lophuromys machangui
Lophuromys makundii
Lophuromys melanonyx
Lophuromys sabuni
Lophuromys sikapusi
Lophuromys stanleyi
Lophuromys zena
Lorentzimys nouhuysi
Loris lydekkerianus
Loris tardigradus
Loxodonta africana
Loxodonta cyclotis
Lundomys molitor
Lutra lutra
Lutra nippon
Lutra sumatrana
Lutreolina crassicaudata
Lutreolina massoia
Lutrogale perspicillata
Lycalopex culpaeus
Lycalopex griseus
Lycalopex gymnocercus
Lycalopex sechurae
Lycalopex vetulus
Lycaon pictus
Lyncodon patagonicus
Lynx canadensis
Lynx lynx
Lynx pardinus
Lynx rufus
Macaca arctoides
Macaca assamensis
Macaca brunnescens
Macaca cyclopis
Macaca fascicularis
Macaca fuscata
Macaca hecki
Macaca leonina
Macaca leucogenys
Macaca maura
Macaca mulatta
Macaca nemestrina
Macaca nigra
Macaca nigrescens
Macaca ochreata
Macaca pagensis
Macaca radiata
Macaca silenus
Macaca sinica
Macaca sylvanus
Macaca thibetana
Macaca tonkeana
Macrogalidia musschenbroekii
Macroglossus minimus
Macroglossus sobrinus
Macronycteris vittatus
Macrophyllum macrophyllum
Macropus fuliginosus
Macropus giganteus
Macroscelides flavicaudatus
Macroscelides micus
Macroscelides proboscideus
Macrotarsomys bastardi
Macrotis lagotis
Macrotus californicus
Macrotus waterhousii
Macruromys major
Madoqua guentheri
Madoqua kirkii
Madoqua saltiana
Makalata didelphoides
Makalata macrura
Malacomys cansdalei
Malacomys edwardsi
Malacomys longipes
Malacothrix typica
Mallomys aroensis
Mallomys rothschildi
Malpaisomys insularis
Mammelomys lanosus
Mammelomys rattoides
Mammut americanum
Mammuthus columbi
Mammuthus exilis
Mammuthus jeffersonii
Mammuthus primigenius
Mandrillus leucophaeus
Mandrillus sphinx
Manis crassicaudata
Manis culionensis
Manis gigantea
Manis javanica
Manis pentadactyla
Manis temminckii
Manis tetradactyla
Manis tricuspis
Marmosa andersoni
Marmosa budini
Marmosa lepida
Marmosa mexicana
Marmosa murina
Marmosa robinsoni
Marmosa rubra
Marmosa tyleriana
Marmosa xerophila
Marmosops bishopi
Marmosops carri
Marmosops caucae
Marmosops creightoni
Marmosops fuscatus
Marmosops handleyi
Marmosops impavidus
Marmosops incanus
Marmosops invictus
Marmosops noctivagus
Marmosops ocellatus
Marmosops ojastii
Marmosops pakaraimae
Marmosops parvidens
Marmosops paulensis
Marmosops pinheiroi
Marmota baibacina
Marmota bobak
Marmota broweri
Marmota caligata
Marmota camtschatica
Marmota caudata
Marmota flaviventris
Marmota himalayana
Marmota marmota
Marmota menzbieri
Marmota monax
Marmota olympus
Marmota sibirica
Marmota vancouverensis
Martes americana
Martes flavigula
Martes foina
Martes martes
Martes melampus
Martes pennanti
Martes zibellina
Massoutiera mzabi
Mastacomys fuscus
Mastomys awashensis
Mastomys coucha
Mastomys erythroleucus
Mastomys hildebrandtii
Mastomys huberti
Mastomys kollmannspergeri
Mastomys natalensis
Mastomys pernanus
Mastomys verheyeni
Maxomys bartelsii
Maxomys dollmani
Maxomys hellwaldii
Maxomys hylomyoides
Maxomys moi
Maxomys musschenbroekii
Maxomys ochraceiventer
Maxomys pagensis
Maxomys panglima
Maxomys rajah
Maxomys surifer
Maxomys tajuddinii
Maxomys whiteheadi
Mazama americana
Mazama bororo
Mazama bricenii
Mazama chunyi
Mazama gouazoupira
Mazama nana
Mazama nemorivaga
Mazama rufina
Mazama temama
Megaderma lyra
Megaderma spasma
Megadontomys cryophilus
Megadontomys nelsoni
Megadontomys thomasi
Megaerops ecaudatus
Megaerops kusnotoi
Megaerops niphanae
Megaerops wetmorei
Megaladapis edwardsi
Megaloceros giganteus
Megaloglossus azagnyi
Megaloglossus woermanni
Megalonyx jeffersonii
Megaptera novaeangliae
Megasorex gigas
Melanomys caliginosus
Melanomys chrysomelas
Melanomys columbianus
Melanomys idoneus
Melasmothrix naso
Meles anakuma
Meles canescens
Meles leucurus
Meles meles
Mellivora capensis
Melogale cucphuongensis
Melogale moschata
Melogale personata
Melomys bannisteri
Melomys cooperae
Melomys rufescens
Melonycteris fardoulisi
Melonycteris melanops
Melursus ursinus
Mephitis macroura
Mephitis mephitis
Meriones chengi
Meriones crassus
Meriones libycus
Meriones meridianus
Meriones persicus
Meriones rex
Meriones shawi
Meriones tamariscinus
Meriones tristrami
Meriones unguiculatus
Meriones vinogradovi
Mesechinus dauuricus
Mesechinus hughi
Mesembriomys gouldii
Mesembriomys macrurus
Mesocapromys angelcabrerai
Mesocapromys auritus
Mesocapromys melanurus
Mesocapromys nanus
Mesocricetus auratus
Mesocricetus brandti
Mesocricetus newtoni
Mesocricetus raddei
Mesomys hispidus
Mesomys stimulax
Mesophylla macconnelli
Mesoplodon bidens
Mesoplodon bowdoini
Mesoplodon densirostris
Mesoplodon europaeus
Mesoplodon ginkgodens
Mesoplodon grayi
Mesoplodon hectori
Mesoplodon hotaula
Mesoplodon layardii
Mesoplodon mirus
Mesoplodon perrini
Mesoplodon peruvianus
Mesoplodon stejnegeri
Metachirus nudicaudatus
Micaelamys namaquensis
Mico argentatus
Mico chrysoleucus
Mico humeralifer
Mico mauesi
Mico melanurus
Micoureus alstoni
Micoureus constantiae
Micoureus demerarae
Micoureus paraguayanus
Micoureus regina
Microcavia niata
Microcebus arnholdi
Microcebus berthae
Microcebus bongolavensis
Microcebus danfossi
Microcebus gerpi
Microcebus griseorufus
Microcebus jollyae
Microcebus lehilahytsara
Microcebus lokobensis
Microcebus macarthurii
Microcebus mamiratra
Microcebus margotmarshae
Microcebus marohita
Microcebus mittermeieri
Microcebus murinus
Microcebus myoxinus
Microcebus ravelobensis
Microcebus rufus
Microcebus sambiranensis
Microcebus simmonsi
Microcebus tanosi
Microcebus tavaratra
Microdipodops megacephalus
Microdipodops pallidus
Microhydromys richardsoni
Micromys minutus
Micronycteris brachyotis
Micronycteris brosseti
Micronycteris buriri
Micronycteris giovanniae
Micronycteris hirsuta
Micronycteris homezi
Micronycteris matses
Micronycteris megalotis
Micronycteris microtis
Micronycteris minuta
Micronycteris nicefori
Micronycteris schmidtorum
Micronycteris yatesi
Micropotamogale lamottei
Micropteropus pusillus
Microryzomys altissimus
Microryzomys minutus
Microsciurus alfari
Microtus abbreviatus
Microtus agrestis
Microtus anatolicus
Microtus arvalis
Microtus bavaricus
Microtus cabrerae
Microtus californicus
Microtus canicaudus
Microtus chrotorrhinus
Microtus dogramacii
Microtus duodecimcostatus
Microtus evoronensis
Microtus felteni
Microtus fortis
Microtus gerbei
Microtus guatemalensis
Microtus guentheri
Microtus ilaeus
Microtus irani
Microtus kermanensis
Microtus kikuchii
Microtus kirgisorum
Microtus levis
Microtus liechtensteini
Microtus limnophilus
Microtus longicaudus
Microtus lusitanicus
Microtus majori
Microtus maximowiczii
Microtus mexicanus
Microtus miurus
Microtus montanus
Microtus montebelli
Microtus multiplex
Microtus mystacinus
Microtus oaxacensis
Microtus obscurus
Microtus ochrogaster
Microtus oeconomus
Microtus oregoni
Microtus paradoxus
Microtus pennsylvanicus
Microtus pinetorum
Microtus qazvinensis
Microtus quasiater
Microtus richardsoni
Microtus sachalinensis
Microtus savii
Microtus schelkovnikovi
Microtus socialis
Microtus tatricus
Microtus thomasi
Microtus townsendii
Microtus transcaspicus
Microtus umbrosus
Microtus xanthognathus
Millardia kathleenae
Millardia meltada
Mimetillus moloneyi
Mimon bennettii
Miniopterus aelleni
Miniopterus africanus
Miniopterus ambohitrensis
Miniopterus fraterculus
Miniopterus fuliginosus
Miniopterus gleni
Miniopterus griffithsi
Miniopterus griveaudi
Miniopterus inflatus
Miniopterus maghrebensis
Miniopterus magnater
Miniopterus mahafaliensis
Miniopterus majori
Miniopterus manavi
Miniopterus minor
Miniopterus mossambicus
Miniopterus natalensis
Miniopterus newtonii
Miniopterus petersoni
Miniopterus schreibersii
Miniopterus sororculus
Miopithecus ogouensis
Miopithecus talapoin
Miracinonyx trumani
Mirimiri acrodonta
Mirounga angustirostris
Mirounga leonina
Mirza coquereli
Mirza zaza
Mogera imaizumii
Mogera insularis
Mogera kanoana
Mogera robusta
Mogera tokudae
Mogera wogura
Molossops temminckii
Molossus alvarezi
Molossus aztecus
Molossus coibensis
Molossus currentium
Molossus fentoni
Molossus milleri
Molossus molossus
Molossus pretiosus
Molossus rufus
Molossus sinaloae
Molossus verrilli
Monachus monachus
Monodelphis adusta
Monodelphis americana
Monodelphis arlindoi
Monodelphis brevicaudata
Monodelphis dimidiata
Monodelphis domestica
Monodelphis emiliae
Monodelphis gardneri
Monodelphis glirina
Monodelphis handleyi
Monodelphis iheringi
Monodelphis kunsi
Monodelphis osgoodi
Monodelphis palliolata
Monodelphis peruviana
Monodelphis reigi
Monodelphis sanctaerosae
Monodelphis scalops
Monodelphis touan
Monodelphis umbristriata
Monodon monoceros
Monophyllus plethodon
Monophyllus redmani
Monticolomys koopmani
Mops bakarii
Mops condylurus
Mops leucostigma
Mops midas
Mormoops blainvillei
Mormoops megalophylla
Mormopterus jugularis
Mormopterus kalinowskii
Moschiola indica
Moschiola meminna
Moschus anhuiensis
Moschus berezovskii
Moschus chrysogaster
Moschus cupreus
Moschus fuscus
Moschus leucogaster
Moschus moschiferus
Mosia nigrescens
Mungos mungo
Mungotictis decemlineata
Muntiacus atherodes
Muntiacus crinifrons
Muntiacus feae
Muntiacus muntjak
Muntiacus putaoensis
Muntiacus reevesi
Muntiacus rooseveltorum
Muntiacus truongsonensis
Muntiacus vaginalis
Muntiacus vuquangensis
Murexia habbema
Murexia longicaudata
Murexia melanurus
Murexia naso
Murexia rothschildi
Muriculus imberbis
Murina aenea
Murina bicolor
Murina cineracea
Murina cyclotis
Murina eleryi
Murina fanjingshanensis
Murina florium
Murina gracilis
Murina hilgendorfi
Murina huttoni
Murina jaintiana
Murina leucogaster
Murina peninsularis
Murina pluvialis
Murina puta
Murina recondita
Murina rongjaingensis
Murina rozendaali
Murina suilla
Murina tiensa
Murina tubinaris
Murina ussuriensis
Mus baoulei
Mus booduga
Mus bufo
Mus callewaerti
Mus caroli
Mus cervicolor
Mus cookii
Mus crociduroides
Mus cypriacus
Mus famulus
Mus fragilicauda
Mus gratus
Mus haussa
Mus indutus
Mus lepidoides
Mus macedonicus
Mus mahomet
Mus mattheyi
Mus minutoides
Mus musculoides
Mus musculus
Mus neavei
Mus nitidulus
Mus pahari
Mus platythrix
Mus poschiavinus
Mus saxicola
Mus setulosus
Mus sorella
Mus spicilegus
Mus spretus
Mus tenellus
Mus terricolor
Mus triton
Muscardinus avellanarius
Mustela africana
Mustela altaica
Mustela erminea
Mustela eversmannii
Mustela felipei
Mustela frenata
Mustela itatsi
Mustela kathiah
Mustela lutreola
Mustela nigripes
Mustela nivalis
Mustela nudipes
Mustela putorius
Mustela sibirica
Mustela strigidorsa
Mydaus javanensis
Mylomys dybowskii
Myocastor coypus
Myodes andersoni
Myodes californicus
Myodes centralis
Myodes gapperi
Myodes glareolus
Myodes regulus
Myodes rex
Myodes rufocanus
Myodes rutilus
Myodes shanseius
Myodes smithii
Myoictis leucura
Myoictis melas
Myoictis wallacei
Myoictis wavicus
Myomyscus brockmani
Myomyscus verreauxii
Myomyscus yemeni
Myonycteris angolensis
Myonycteris brachycephala
Myonycteris leptodon
Myonycteris relicta
Myonycteris torquata
Myoprocta acouchy
Myoprocta pratti
Myopus schisticolor
Myosorex babaulti
Myosorex cafer
Myosorex geata
Myosorex jejei
Myosorex kihaulei
Myosorex sclateri
Myosorex zinki
Myospalax aspalax
Myospalax psilurus
Myotis adversus
Myotis albescens
Myotis alcathoe
Myotis altarium
Myotis anjouanensis
Myotis annamiticus
Myotis annectans
Myotis atacamensis
Myotis aurascens
Myotis auriculus
Myotis austroriparius
Myotis badius
Myotis bechsteinii
Myotis blythii
Myotis bocagii
Myotis bombinus
Myotis brandtii
Myotis californicus
Myotis capaccinii
Myotis chiloensis
Myotis chinensis
Myotis ciliolabrum
Myotis crypticus
Myotis dasycneme
Myotis daubentonii
Myotis davidii
Myotis dominicensis
Myotis elegans
Myotis emarginatus
Myotis escalerai
Myotis evotis
Myotis fimbriatus
Myotis flavus
Myotis formosus
Myotis fortidens
Myotis frater
Myotis goudoti
Myotis gracilis
Myotis grisescens
Myotis hajastanicus
Myotis hasseltii
Myotis horsfieldii
Myotis hyrcanicus
Myotis ikonnikovi
Myotis keaysi
Myotis keenii
Myotis laniger
Myotis leibii
Myotis levis
Myotis longipes
Myotis lucifugus
Myotis macrodactylus
Myotis macropus
Myotis macrotarsus
Myotis martiniquensis
Myotis melanorhinus
Myotis montivagus
Myotis muricola
Myotis myotis
Myotis mystacinus
Myotis nattereri
Myotis nesopolus
Myotis nigricans
Myotis nipalensis
Myotis occultus
Myotis oxygnathus
Myotis oxyotus
Myotis pequinius
Myotis petax
Myotis phanluongi
Myotis planiceps
Myotis pruinosus
Myotis punicus
Myotis ricketti
Myotis ridleyi
Myotis riparius
Myotis rosseti
Myotis ruber
Myotis rufoniger
Myotis schaubi
Myotis scotti
Myotis secundus
Myotis septentrionalis
Myotis sicarius
Myotis siligorensis
Myotis simus
Myotis sodalis
Myotis soror
Myotis thysanodes
Myotis tricolor
Myotis tschuliensis
Myotis velifer
Myotis vivesi
Myotis volans
Myotis watasei
Myotis welwitschii
Myotis yanbarensis
Myotis yumanensis
Myotis zenatius
Myotomys sloggetti
Myotomys unisulcatus
Myotragus balearicus
Myrmecobius fasciatus
Myrmecophaga tridactyla
Mysateles prehensilis
Mystacina tuberculata
Mystromys albicaudatus
Myzopoda aurita
Myzopoda schliemanni
Naemorhedus baileyi
Naemorhedus caudatus
Naemorhedus goral
Naemorhedus griseus
Nandinia binotata
Nanger dama
Nanger granti
Nanger soemmerringii
Nannosciurus melanotis
Nannospalax ehrenbergi
Nannospalax galili
Nannospalax golani
Nannospalax judaei
Nannospalax leucodon
Nannospalax nehringi
Nanonycteris veldkampii
Napaeozapus insignis
Nasalis larvatus
Nasua narica
Nasua nasua
Nasuella meridensis
Nasuella olivacea
Natalus jamaicensis
Natalus major
Natalus saturatus
Natalus stramineus
Natalus tumidirostris
Neacomys amoenus
Neacomys dubosti
Neacomys guianae
Neacomys minutus
Neacomys musseri
Neacomys paracou
Neacomys spinosus
Neacomys tenuipes
Neacomys vargasllosai
Neamblysomus julianae
Necromys lactens
Necromys lenguarum
Necromys lilloi
Necromys obscurus
Nectogale elegans
Nectomys apicalis
Nectomys rattus
Nectomys squamipes
Neodon clarkei
Neodon forresti
Neodon fuscus
Neodon irene
Neodon juldaschi
Neodon leucurus
Neodon linzhiensis
Neodon sikimensis
Neofelis diardi
Neofelis nebulosa
Neofiber alleni
Neohylomys hainanensis
Neomonachus schauinslandi
Neomonachus tropicalis
Neomys anomalus
Neomys fodiens
Neomys teres
Neophascogale lorentzii
Neophoca cinerea
Neophocaena asiaeorientalis
Neophocaena phocaenoides
Neoromicia brunneus
Neoromicia capensis
Neoromicia guineensis
Neoromicia isabella
Neoromicia malagasyensis
Neoromicia matroka
Neoromicia nanus
Neoromicia rendalli
